종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
900300,오가닉티코스메틱,KOSDAQ,투자주의환기종목(소속부없음),159,-13,-7.56,173,174,154,10198638,1668040035,38996893479,245263481
45060,오공,KOSDAQ,우량기업부,3060,-25,-0.81,3085,3085,3055,11729,36037860,51842440440,16941974
80520,오디텍,KOSDAQ,벤처기업부,5280,600,12.82,4675,5900,4670,5949027,32168822555,62022095520,11746609
7310,오뚜기,KOSPI,,368500,-3000,-0.81,371000,374500,367000,5566,2060354500,1.47689E+12,4007830
39830,오로라,KOSDAQ,우량기업부,7220,50,0.7,7210,7320,7150,4975,35902700,77708065800,10762890
322310,오로스테크놀로지,KOSDAQ,벤처기업부,21300,-850,-3.84,22250,22700,21000,134156,2896085300,1.99507E+11,9366542
46120,오르비텍,KOSDAQ,중견기업부,4080,-80,-1.92,4150,4190,4060,191026,785381325,1.10441E+11,27068824
14940,오리엔탈정공,KOSDAQ,우량기업부,3725,85,2.34,3630,3765,3630,118476,438243855,1.69762E+11,45573661
2630,오리엔트바이오,KOSPI,,613,-10,-1.61,618,626,606,210105,129012786,72691382065,118583005
65500,오리엔트정공,KOSDAQ,중견기업부,1202,-41,-3.3,1241,1241,1190,92353,111569544,38154980224,31742912
271560,오리온,KOSPI,,117800,-3400,-2.81,122400,122400,116800,81597,9628795812,4.65736E+12,39536132
1800,오리온홀딩스,KOSPI,,14880,90,0.61,15000,15120,14810,83214,1249029380,9.32164E+11,62645422
10470,오리콤,KOSDAQ,우량기업부,13700,-800,-5.52,14340,14540,13420,197658,2764977160,1.64058E+11,11975050
417860,오브젠,KOSDAQ,기술성장기업부,48900,-3100,-5.96,52800,52900,47550,266075,13310618200,1.89721E+11,3879775
352910,오비고,KOSDAQ,기술성장기업부,8820,-170,-1.89,8910,9070,8780,32524,289318820,1.07305E+11,12166093
53980,오상자이엘,KOSDAQ,우량기업부,5480,-220,-3.86,5590,5700,5470,69861,388255660,97258393360,17747882
52420,오성첨단소재,KOSDAQ,중견기업부,1380,-47,-3.29,1424,1426,1380,167876,233762516,1.01137E+11,73287886
241790,오션브릿지,KOSDAQ,우량기업부,14490,-160,-1.09,14680,14790,14490,34382,500885910,1.44938E+11,10002634
39200,오스코텍,KOSDAQ,벤처기업부,33900,1950,6.1,32000,34900,31650,762059,25755370600,1.28214E+12,37821321
226400,오스테오닉,KOSDAQ,기술성장기업부,5780,-180,-3.02,6080,6250,5680,428530,2529436210,1.18031E+11,20420601
31510,오스템,KOSDAQ,중견기업부,1471,-49,-3.22,1501,1507,1471,26323,38999814,41188000000,28000000
48260,오스템임플란트,KOSDAQ,벤처기업부,1900000,0,0,1900000,1900000,1900000,2123,4033700000,2.95953E+12,1557648
368970,오에스피,KOSDAQ,벤처기업부,5670,-20,-0.35,5670,5810,5610,45790,260874030,52992727200,9346160
138080,오이솔루션,KOSDAQ,우량기업부,12780,-210,-1.62,13000,13160,12760,17924,231626980,1.35776E+11,10624095
80580,오킨스전자,KOSDAQ,우량기업부,5830,-170,-2.83,6000,6000,5760,236867,1387320980,1.0307E+11,17679298
67170,오텍,KOSDAQ,중견기업부,5110,-170,-3.22,5280,5400,5100,208540,1094901790,78651101550,15391605
353590,오토앤,KOSDAQ,중견기업부,9310,-320,-3.32,9530,9630,9260,68675,643965260,1.19872E+11,12875570
173130,오파스넷,KOSDAQ,중견기업부,13340,-430,-3.12,13770,14260,13270,886785,12224405760,1.58218E+11,11860430
440320,오픈놀,KOSDAQ,기술성장기업부,8650,-300,-3.35,8700,9050,8490,866043,7546267370,84813250000,9805000
49480,오픈베이스,KOSDAQ,우량기업부,2490,-85,-3.3,2570,2600,2480,237078,597714940,78241733670,31422383
394280,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,19820,-230,-1.15,20300,20450,19590,284346,5688437810,4.23609E+11,21372810
309930,오하임아이엔티,KOSDAQ,중견기업부,5830,-260,-4.27,5980,6080,5600,338909,1975230690,1.24003E+11,21269790
244460,올리패스,KOSDAQ,기술성장기업부,1687,-37,-2.15,1766,1766,1671,110322,186367823,50749263537,30082551
226950,올릭스,KOSDAQ,기술성장기업부,14540,-560,-3.71,15100,15100,14460,55735,814781920,1.99695E+11,13734160
57540,옴니시스템,KOSDAQ,중견기업부,1097,-53,-4.61,1141,1150,1090,689777,768687239,67409942435,61449355
131030,옵투스제약,KOSDAQ,우량기업부,5070,-60,-1.17,5130,5190,5060,26794,136789900,81896531340,16153162
82210,옵트론텍,KOSDAQ,중견기업부,2365,-15,-0.63,2370,2400,2350,30497,72412545,57904529925,24483945
109080,옵티시스,KOSDAQ,벤처기업부,12700,770,6.45,12020,14290,11780,1346266,17816479980,71577200000,5636000
380540,옵티코어,KOSDAQ,벤처기업부,1435,18,1.27,1425,1587,1396,1264054,1880204434,40376732760,28137096
153710,옵티팜,KOSDAQ,기술성장기업부,6670,-100,-1.48,6770,6990,6670,16092,108406400,97848619860,14669958
321820,와이더플래닛,KOSDAQ,기술성장기업부,4335,105,2.48,4165,4350,4115,10535,44456700,29947402470,6908282
432430,와이랩,KOSDAQ,기술성장기업부,12600,-770,-5.76,13650,15850,12320,13869610,1.9901E+11,1.99475E+11,15831354
122990,와이솔,KOSDAQ,우량기업부,6340,-180,-2.76,6520,6560,6270,66142,424294290,1.78705E+11,28186941
112290,와이씨켐,KOSDAQ,기술성장기업부,12910,-220,-1.68,13130,13300,12910,49205,641720010,1.30527E+11,10110545
232140,와이아이케이,KOSDAQ,우량기업부,3910,-95,-2.37,4075,4085,3895,213518,843711070,3.20797E+11,82045350
65530,와이어블,KOSDAQ,중견기업부,2020,-95,-4.49,2110,2125,2020,157568,326286390,1.06777E+11,52860000
67900,와이엔텍,KOSDAQ,우량기업부,10100,-550,-5.16,10640,10710,10100,394983,4077670860,1.83817E+11,18199659
7530,와이엠,KOSDAQ,중견기업부,3545,-5,-0.14,3510,3645,3510,19250,68338455,67973432340,19174452
155650,와이엠씨,KOSDAQ,우량기업부,6700,-160,-2.33,6930,6930,6620,304728,2052267870,1.30478E+11,19474358
273640,와이엠텍,KOSDAQ,벤처기업부,19000,-1050,-5.24,20200,20300,19000,148493,2883209650,2.08354E+11,10966000
251370,와이엠티,KOSDAQ,우량기업부,11850,-140,-1.17,11940,11960,11750,38038,449382460,1.93326E+11,16314464
66430,와이오엠,KOSDAQ,중견기업부,1125,4,0.36,1117,1230,1116,1025703,1195904451,43748817750,38887838
193250,와이제이엠게임즈,KOSDAQ,중견기업부,896,-17,-1.86,911,922,878,116568,103530507,51455287296,57427776
273060,와이즈버즈,KOSDAQ,중견기업부,1457,-96,-6.18,1531,1541,1445,1414483,2088122731,73519610974,50459582
19210,와이지-원,KOSDAQ,우량기업부,5900,30,0.51,5870,5920,5740,73256,425600980,1.80386E+11,30573819
122870,와이지엔터테인먼트,KOSDAQ,우량기업부,81300,800,0.99,81000,83800,79900,974112,79915726300,1.51842E+12,18676749
11690,와이투솔루션,KOSPI,,793,-11,-1.37,805,830,759,2113108,1645740846,1.45017E+11,182871972
332570,와이팜,KOSDAQ,벤처기업부,3970,-45,-1.12,4065,4235,3960,788819,3223272130,1.5241E+11,38390356
79000,와토스코리아,KOSDAQ,중견기업부,5060,-140,-2.69,5130,5200,5000,7157,36411590,36432000000,7200000
70960,용평리조트,KOSPI,,3030,-60,-1.94,3085,3100,3020,48509,147719815,1.45844E+11,48133333
316140,우리금융지주,KOSPI,,11520,-10,-0.09,11630,11630,11510,1915319,22127834710,8.38726E+12,728060549
32820,우리기술,KOSDAQ,벤처기업부,1312,-25,-1.87,1337,1355,1310,820205,1081798675,1.9933E+11,151928022
41190,우리기술투자,KOSDAQ,우량기업부,3515,-30,-0.85,3580,3605,3505,359054,1272983495,2.9526E+11,84000000
115440,우리넷,KOSDAQ,벤처기업부,8390,-20,-0.24,8440,9080,8220,801954,6917222090,90228065210,10754239
46970,우리로,KOSDAQ,벤처기업부,1691,390,29.98,1294,1691,1292,47233332,76429071963,54195931094,32049634
82850,우리바이오,KOSDAQ,중견기업부,2010,-75,-3.6,2065,2100,2005,108897,221846245,97357521780,48436578
298870,우리벤처파트너스,KOSDAQ,중견기업부,2555,0,0,0,0,0,0,0,2.555E+11,100000000
215360,우리산업,KOSDAQ,중견기업부,20500,-250,-1.2,20750,20950,20200,30939,639453550,1.87209E+11,9132163
72470,우리산업홀딩스,KOSDAQ,중견기업부,3890,-110,-2.75,4000,4080,3885,45918,181212700,73471756490,18887341
73560,우리손에프앤지,KOSDAQ,우량기업부,1759,-18,-1.01,1777,1780,1747,139536,245579331,1.21789E+11,69237643
37400,우리엔터프라이즈,KOSDAQ,중견기업부,1394,-27,-1.9,1421,1421,1393,37004,52078374,36555344324,26223346
153490,우리이앤엘,KOSDAQ,우량기업부,1027,-49,-4.55,1061,1081,1025,193244,201890792,52869960000,51480000
10050,우리종금,KOSPI,,707,0,0,0,0,0,0,0,6.18062E+11,874203406
101170,우림피티에스,KOSDAQ,벤처기업부,6280,10,0.16,6290,6420,6230,73671,463568730,84780000000,13500000
6980,우성,KOSPI,,21650,-300,-1.37,21850,21950,21050,3660,78980100,66898500000,3090000
66590,우수AMS,KOSDAQ,중견기업부,2815,-10,-0.35,2765,2830,2750,90557,251822765,1.09991E+11,39073104
17370,우신시스템,KOSPI,,9670,640,7.09,9260,9970,8670,974871,9091237930,1.77097E+11,18314054
103840,우양,KOSDAQ,중견기업부,5790,0,0,5870,5880,5590,312877,1798404390,82553820000,14258000
46940,우원개발,KOSDAQ,우량기업부,3405,10,0.29,3400,3445,3340,239030,810277435,61543161750,18074350
215380,우정바이오,KOSDAQ,벤처기업부,2515,-135,-5.09,2650,2670,2510,50693,130482365,32588140165,12957511
65680,우주일렉트로,KOSDAQ,우량기업부,15720,310,2.01,15410,16140,15110,159598,2505877540,1.49812E+11,9530000
105840,우진,KOSPI,,9550,-190,-1.95,9800,9890,9550,216565,2099093830,1.94091E+11,20323614
18620,우진비앤지,KOSDAQ,중견기업부,1309,-20,-1.5,1323,1328,1303,69491,91174896,37816084537,28889293
10400,우진아이엔에스,KOSPI,,5470,-90,-1.62,5510,5510,5440,5064,27635640,41692340000,7622000
49800,우진플라임,KOSPI,,3785,-60,-1.56,3840,3940,3750,66446,253457205,75700000000,20000000
16880,웅진,KOSPI,,1214,-44,-3.5,1245,1256,1210,266883,327121900,97031475120,79927080
95720,웅진씽크빅,KOSPI,,2360,-130,-5.22,2460,2460,2350,282019,674007595,2.72594E+11,115505985
5820,원림,KOSPI,,21600,-100,-0.46,21700,22000,21250,7123,154033850,49636152000,2297970
307280,원바이오젠,KOSDAQ,벤처기업부,2135,25,1.18,2090,2140,2070,192906,405222160,77938623350,36505210
32940,원익,KOSDAQ,중견기업부,3620,50,1.4,3570,3670,3570,57643,209923520,65859492600,18193230
240810,원익IPS,KOSDAQ GLOBAL,우량기업부,33950,-600,-1.74,34900,35150,33600,243680,8329910600,1.6664E+12,49083901
74600,원익QnC,KOSDAQ GLOBAL,우량기업부,26550,-550,-2.03,27350,27400,26400,174339,4659331200,6.97946E+11,26288000
104830,원익머트리얼즈,KOSDAQ,우량기업부,27700,-650,-2.29,28550,28600,27500,68868,1915582550,3.49242E+11,12608000
14190,원익큐브,KOSDAQ,우량기업부,1690,-36,-2.09,1726,1755,1681,94902,162812681,59825841140,35399906
217820,원익피앤이,KOSDAQ,우량기업부,8370,-1380,-14.15,9750,10350,8250,15473689,1.46877E+11,3.55345E+11,42454559
30530,원익홀딩스,KOSDAQ,우량기업부,3340,-40,-1.18,3415,3425,3330,164571,553319890,2.57975E+11,77237981
12620,원일특강,KOSDAQ,우량기업부,9300,0,0,9290,9350,9260,6410,59651600,40920000000,4400000
382840,원준,KOSDAQ,벤처기업부,24500,-450,-1.8,25000,25600,24250,285347,7083491300,3.74154E+11,15271581
336570,원텍,KOSDAQ,기술성장기업부,12950,450,3.6,13000,13240,12460,3371120,43293302280,1.14185E+12,88173915
376980,원티드랩,KOSDAQ,기술성장기업부,10550,-340,-3.12,10830,11220,10320,107206,1159308110,99768142800,9456696
122830,원포유,KONEX,일반기업부,1297,-13,-0.99,1309,1310,1263,10236,13276945,42479324545,32751985
8370,원풍,KOSDAQ,우량기업부,4115,-35,-0.84,4150,4235,4085,61578,253856760,49380000000,12000000
8290,원풍물산,KOSDAQ,중견기업부,1014,-50,-4.7,1062,1062,1007,32012,32772079,41263390506,40693679
101160,월덱스,KOSDAQ,우량기업부,24650,-400,-1.6,25300,25500,24600,97666,2431386650,4.06996E+11,16510993
64090,웨스트라이즈,KOSDAQ,관리종목(소속부없음),1696,-9,-0.53,1705,1750,1691,18506,31662675,51808795744,30547639
336060,웨이버스,KOSDAQ,벤처기업부,1678,-100,-5.62,1751,1777,1648,1065907,1809643369,80804425600,48155200
95270,웨이브일렉트로,KOSDAQ,벤처기업부,5910,-80,-1.34,5930,6050,5770,101534,598947390,88480122960,14971256
10600,웰바이오텍,KOSPI,,3460,-275,-7.36,3600,3800,3335,13499285,47976972625,3.14595E+11,90923407
65950,웰크론,KOSDAQ,우량기업부,3085,-130,-4.04,3205,3345,3085,1626554,5210064290,87093566670,28231302
76080,웰크론한텍,KOSDAQ,중견기업부,4500,150,3.45,4320,5040,4320,5479042,26203880390,1.01674E+11,22594156
43590,웰킵스하이텍,KOSDAQ,중견기업부,1064,-20,-1.85,1076,1086,1050,48018,50981687,38414602800,36103950
196700,웹스,KOSDAQ,벤처기업부,2040,-70,-3.32,2085,2100,2030,46619,95594745,29302853760,14364144
69080,웹젠,KOSDAQ GLOBAL,우량기업부,14520,-330,-2.22,14820,14970,14500,73065,1073388820,5.07487E+11,34950884
53580,웹케시,KOSDAQ,우량기업부,12820,10,0.08,12910,12990,12700,21786,278601080,1.74817E+11,13636248
71460,위니아,KOSDAQ,중견기업부,1740,2,0.12,1740,1764,1711,123539,214478397,62583093300,35967295
377460,위니아에이드,KOSDAQ,중견기업부,5110,-40,-0.78,5110,5200,5050,34020,173448950,78660299550,15393405
44340,위닉스,KOSDAQ,우량기업부,9950,-70,-0.7,10100,10100,9900,15023,149509200,1.77841E+11,17873425
330350,위더스제약,KOSDAQ,우량기업부,7100,-70,-0.98,7170,7250,7030,17047,121081620,93668723800,13192778
348350,위드텍,KOSDAQ,우량기업부,14120,-480,-3.29,14620,14620,13990,42606,604063020,1.43792E+11,10183600
112040,위메이드,KOSDAQ,우량기업부,42700,700,1.67,41250,43600,40500,596998,25053817500,1.44313E+12,33796962
101730,위메이드맥스,KOSDAQ,중견기업부,10910,670,6.54,10500,11160,10380,436383,4690415370,3.63252E+11,33295292
123420,위메이드플레이,KOSDAQ,우량기업부,8650,-140,-1.59,8710,8850,8500,34096,294188970,99214133300,11469842
65370,위세아이텍,KOSDAQ,중견기업부,11690,-620,-5.04,12300,12390,11690,56714,679246420,86318422260,7383954
140660,위월드,KONEX,일반기업부,1300,0,0,0,0,0,0,0,3233427600,2487252
38620,위즈코프,KOSDAQ,벤처기업부,897,-24,-2.61,925,925,892,180416,163477740,59692179105,66546465
299900,위지윅스튜디오,KOSDAQ,중견기업부,2940,-110,-3.61,3095,3095,2925,779925,2324316675,5.02884E+11,171048884
36090,위지트,KOSDAQ,중견기업부,711,-13,-1.8,726,751,700,1370035,983215837,73216079622,102976202
136540,윈스,KOSDAQ,우량기업부,12640,80,0.64,12730,12760,12510,55102,696177570,1.75243E+11,13864162
320000,윈텍,KOSDAQ,벤처기업부,2545,-115,-4.32,2620,2670,2500,439758,1129356290,47080331660,18499148
97800,윈팩,KOSDAQ,중견기업부,1680,-10,-0.59,1700,1725,1672,340085,576063111,1.00102E+11,59584496
192390,윈하이텍,KOSDAQ,벤처기업부,3605,-80,-2.17,3685,3750,3565,42659,155143250,38708053020,10737324
313760,윌링스,KOSDAQ,중견기업부,12700,-190,-1.47,12710,12980,12510,59069,748443000,72233370900,5687667
8600,윌비스,KOSPI,,501,-19,-3.65,512,519,482,119029,59937109,33685255539,67236039
335870,윙스풋,KOSDAQ,중견기업부,1909,-19,-0.99,1928,1957,1862,12873,24358997,31844834598,16681422
900340,윙입푸드,KOSDAQ,외국기업(소속부없음),881,-36,-3.93,908,913,881,53278,47725617,42264590068,47973428
33270,유나이티드제약,KOSPI,,28400,-600,-2.07,29000,29400,28400,76915,2218804900,4.61353E+11,16244822
14830,유니드,KOSPI,,56500,-1000,-1.74,57300,58000,56200,23391,1330568400,3.82369E+11,6767600
446070,유니드비티플러스,KOSPI,,8940,-170,-1.87,9110,9190,8830,118685,1066898440,94864262100,10611215
36200,유니셈,KOSDAQ,우량기업부,9500,-180,-1.86,9760,9770,9490,434202,4174917900,2.9131E+11,30664223
18000,유니슨,KOSDAQ,중견기업부,1640,-50,-2.96,1680,1694,1637,553235,919645694,2.06501E+11,125915518
910,유니온,KOSPI,,5670,-330,-5.5,5930,6000,5640,255053,1475673690,88517879730,15611619
47400,유니온머티리얼,KOSPI,,3555,-235,-6.2,3695,3770,3530,1321869,4813628635,1.4931E+11,42000000
203450,유니온커뮤니티,KOSDAQ,벤처기업부,3020,-45,-1.47,3040,3100,2980,62871,189135830,44330601140,14679007
11330,유니켐,KOSPI,,1941,168,9.48,1770,1945,1756,6642877,12617926506,1.66653E+11,85859222
77500,유니퀘스트,KOSPI,,16000,500,3.23,15500,16150,15500,383301,6058526490,4.18687E+11,26167938
11320,유니크,KOSDAQ,중견기업부,5480,-90,-1.62,5600,5630,5460,36200,200578620,1.05877E+11,19320695
86390,유니테스트,KOSDAQ,중견기업부,13140,-330,-2.45,13590,13770,13020,250551,3334199300,2.77702E+11,21134126
241690,유니테크노,KOSDAQ,우량기업부,3920,-40,-1.01,3920,4015,3900,43069,169063945,98045334800,25011565
142210,유니트론텍,KOSDAQ,우량기업부,4030,-40,-0.98,4050,4105,4020,84538,341355090,75984501450,18854715
121060,유니포인트,KONEX,일반기업부,964,-3,-0.31,996,996,964,12,11630,5766329880,5981670
48430,유라테크,KOSDAQ,중견기업부,8990,-950,-9.56,9650,9660,8990,434723,4044682630,1.03565E+11,11520000
206650,유바이오로직스,KOSDAQ,기술성장기업부,7120,-470,-6.19,7470,7590,7050,268024,1942611270,2.59487E+11,36444807
89850,유비벨록스,KOSDAQ,우량기업부,15540,-150,-0.96,15890,15930,15240,62729,972599820,1.15878E+11,7456734
84440,유비온,KOSDAQ,기술성장기업부,2145,-35,-1.61,2145,2315,2065,3549300,7799492530,42283956000,19712800
32620,유비케어,KOSDAQ,우량기업부,4860,-170,-3.38,5030,5070,4855,145900,717600065,2.53678E+11,52197139
264450,유비쿼스,KOSDAQ,우량기업부,12950,-50,-0.38,13010,13020,12840,4565,59043700,1.32682E+11,10245706
78070,유비쿼스홀딩스,KOSDAQ,중견기업부,12490,-290,-2.27,12780,12780,12490,4369,54882470,2.33521E+11,18696628
2920,유성기업,KOSPI,,2880,80,2.86,2780,2880,2780,18331,51375240,74728800000,25947500
24800,유성티엔에스,KOSDAQ,우량기업부,2110,15,0.72,2115,2120,2090,16233,34172675,78179323320,37051812
700,유수홀딩스,KOSPI,,5600,-10,-0.18,5610,5660,5580,10370,58075240,1.45834E+11,26041812
54930,유신,KOSDAQ,우량기업부,32550,150,0.46,32500,33100,32100,36878,1201450100,97650000000,3000000
69330,유아이디,KOSDAQ,벤처기업부,1400,-38,-2.64,1417,1423,1380,87973,122953133,19867527400,14191091
49520,유아이엘,KOSDAQ,중견기업부,5330,-290,-5.16,5530,5800,5120,969089,5200746350,1.16114E+11,21784936
435380,유안타제10호스팩,KOSDAQ,SPAC(소속부없음),2085,0,0,2085,2090,2080,5641,11760590,11947050000,5730000
446150,유안타제12호스팩,KOSDAQ,SPAC(소속부없음),2065,0,0,2065,2095,2055,10823,22388590,9850050000,4770000
449020,유안타제13호스팩,KOSDAQ,SPAC(소속부없음),2030,-5,-0.25,2035,2035,2020,11829,23968705,19751900000,9730000
450940,유안타제14호스팩,KOSDAQ,SPAC(소속부없음),2060,25,1.23,2040,2060,2040,146497,300333650,9352400000,4540000
367480,유안타제8호스팩,KOSDAQ,SPAC(소속부없음),3460,-145,-4.02,3605,3605,3405,231865,814293785,22455400000,6490000
430700,유안타제9호스팩,KOSDAQ,SPAC(소속부없음),2090,-10,-0.48,2080,2095,2070,5453,11314915,10951600000,5240000
3470,유안타증권,KOSPI,,2635,-15,-0.57,2650,2660,2620,79999,210865315,5.25937E+11,199596576
3475,유안타증권우,KOSPI,,2575,-5,-0.19,2575,2585,2555,2553,6571235,33248945900,12912212
263770,유에스티,KOSDAQ,벤처기업부,4095,-55,-1.33,4100,4150,4005,54716,222071855,97052204340,23700172
