Company,items,industry,description
강원랜드,"카지노,관광호텔,골프장,스키장,체육시설 운영",유원지 및 기타 오락관련 서비스업,"기업개요
1998년 6월 설립되어 카지노업 및 리조트업 등을 영위하고 있으며 2001년 10월 코스닥, 2003년 9월 유가증권시장에 상장됨.
동사는 국내 최대의 사계절 가족형 복합리조트를 운영하며, 하이원 브랜드로 숙박, 레저, 힐링, 액티비티, 컨벤션 등 다양한 상품과 서비스를 판매하고 있음.
폐광지역의 경제를 진흥시켜 지역발전과 주민생활 향상을 도모하고 여가문화 선도를 통해 국민 행복 증진에 기여하는 공기업.
출처 : 에프앤가이드"
경동나비엔,"가정용기름보일러,입형,횡형 온수보일러,가스보일러,버너,흡수식 냉온수기,전기보일러,진공온수보일러,태양열보일러 제조,판매",가정용 기기 제조업,"기업개요
동사는 본사를 거점으로 한국 및 해외 법인 등 동종업종을 영위하는 종속회사로 구성된 생활환경 에너지 전문 기업임.
본사는 가스보일러, 기름보일러 및 가스온수기 등 국내외 제품 제조 및 판매를 담당하고 있음.
에너지기기의 핵심부품인 열교환기, 버너 등을 개발, 생산하고 있는 경동에버런, 플라스틱 및 고무 제품을 생산하고 있는 경동폴리움 등 총 11개의 종속회사로 구성됨.
출처 : 에프앤가이드"
대구백화점,"백화점운영,임대사업(백화점 코너)",종합 소매업,"기업개요
동사는 1969년 설립되어, 1988년 10월 주식을 한국래소에 상장하였음.
지배회사인 대구백화점은 대구지역에 유통부문 사업을 영위하고 있으며, 연결종속회사인 대백아울렛은 부동산임대업을 영위하고 있음.
점별 특성에 따른 차별화 MD 전략, 차별화된 신규 상품 개발로 선진 MD 실현 등 변화를 모색 중이며 라이프스타일 선도를 통한 회사 브랜드 가치 증대를 계획 중임.
출처 : 에프앤가이드"
대원강업,"차량용스프링,기계부속,시트,타이어체인,합성수지제품,철도용스파이크 제조,도매",자동차 신품 부품 제조업,"기업개요
동사는 1946년 9월 20일에 설립되었으며 차량용/산업용 스프링과 차량용 시트 제작/판매를 사업목적으로 하고 있음.
국내 유일의 종합 스프링 메이커인 동사는 스프링 일괄생산체제를 갖추고 생산성 향상, 원가절감 및 관련기술의 연구에 주력하고 있음.
현재 동남아시아, 인도, 중국 및 유럽 등 여러 회사와 스프링 제조기술 이전에 관한 기술제휴 계약을 체결하고 있음.
출처 : 에프앤가이드"
대한방직,"면사,화섬사,면직물 제조,판매,건설",직물직조 및 직물제품 제조업,"기업개요
동사 사업 부문은 사류사업본부와 직물사업본부로 분류되며 사류사업 본부는 면사, 혼방사, 고부가가치 특수사 등의 수입·판매 및 가먼트 봉제 영업을 담당함.
직물사업본부는 직물을 염색/가공하여 2차 섬유제조업체에 공급하거나 염색/가공된 원단과 완제품을 온라인 채널을 통하여 고객들에게 직접 판매함.
대구에 공장이 있으며 PT. TAIHAN INDONESIA와 대한방직(상해), 가비삼합자조합을 연결대상 종속회사로 보유함.
출처 : 에프앤가이드"
동원금속,"자동차부품(도어후레임,머플러,임팩트빔),강관 제조,판매",자동차 신품 부품 제조업,"기업개요
동사는 1971년 4월, 동원산업사로 설립되어 1995년 11월 코스피에 상장한 자동차 부품 전문 기업임.
자동차 DOOR FRAME류를 비롯한 각종 CHANNEL, COWL CROSS MEMBER 및 전기차용 BATTERY FRAME 등 자동차 부품 생산에만 전력을 기울여 왔음.
동사는 자체 부품을 생산해 현대차그룹에 공급함. 종속기업인 동원파이프가 산업용, 자동차용 강관 사업을 영위함.
출처 : 에프앤가이드"
세원정공,"자동차부품(차체류,램프류) 제조",자동차 신품 부품 제조업,"기업개요
동사는 자동차부품 전문생산업체로 현대자동차 및 현대계열회사의 여러 차종에 대한 부품개발 참여 및 양산 납품을 하고 있음.
주요 생산품목은 FRONT SIDE MEMBER, COWL CROSS MEMBER, DASH PANEL, RADIATOR SUPPORT 등의 차체제품이 있음.
자동차 차체부품이 매출의 100%이며, 주요판매처로 현대자동차, 현대모비스, 북경현대, 북경모비스, 덕양산업, 기아 등이 있음.
출처 : 에프앤가이드"
세이브존I&C,"대형할인점(백화점)/부동산 임대/주차장,문화센터 운영",종합 소매업,"기업개요
동사는 백화점형 할인점 등을 영위할 목적으로 (주)한신공영의 유통사업 부문을 인적분할하여 2002년 5월 설립되었음.
국내 총 6개 점포의 백화점형 할인점 등을 운영하여 의류 브랜드의 이월상품 및 기획상품등을 상시 할인 판매하고 있으며, 의류, 식품, 생활용품등의 상품구성과 문화센터, 스포츠센터 등 편의시설을 운영함.
생활에 필요한 전체적인 상품구성을 통하여 대단위 아파트 주거단지를 배후로 지역 밀착형 판매전략을 구사하고 있음.
출처 : 에프앤가이드"
세종공업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조",자동차 신품 부품 제조업,"기업개요
동사는 자동차용 배기계 부품을 생산 및 판매하는 사업을 주사업으로 영위. 주요 제품으로는 자동차용소음기, 배기가스정화기 및 기타 자동차부품이 있음.
주요고객은 현대/기아이며 현대자동차의 국내점유율을 기준으로 공급비중을 적용하면 약 27%의 시장점유율을 확보함.
2009년 현대, 기아의 품질5스타 최상위 등급인 그랜드 품질5스타를 현대, 기아협력사 중 최초로 인증받음.
출처 : 에프앤가이드"
신일전자,"가정용 전기기구(선풍기,난로,세탁기),전자기구,연구기구 제조,수출입",기계장비 및 관련 물품 도매업,"기업개요
동사는 1959년 설립되어 종합가전 생산 및 판매업을 주요사업으로 함.
동사는 하이마트, 이마트, 홈플러스, 농협하나로 마트 등 대부분의 대형 유통할인점에 납품이 이루어지고 있으며 지역 소재 대리점은 동사와 오랫동안 거래하고 있는 대리점임.
2022년도 연간 기준으로 대리점이 62%, 홈쇼핑 14%, 할인양판점이 약 24%를 차지하고 있으며, 선풍기 등 여름 계절 가전의 매출비중이 60.1% 정도 차지함.
출처 : 에프앤가이드"
유니온머티리얼,"페라이트,세라믹 제조,도매","내화, 비내화 요업제품 제조업","기업개요
파인세라믹 중 자기적 기능을 이용한 페라이트 마그네트, 절삭공구, 내열성을 이용한 전자레인지용 Magnetron Stem, 수도밸브용 Disc 등 부품소재사업을 영위함.
종속회사인 유니온툴텍과 유니온툴텍공구(유)은 호환성공구의 제조와 판매, 유니온머티리얼베트남(유)는 페라이트 제조와 판매를 영위함.
페라이트 부문의 주요매출처는 Bosch, Brose, Valeo 등 세계유수의 전장업체들과 삼성, 엘지전자 등 가전업체로 구성됨.
출처 : 에프앤가이드"
인디에프,"여성의류,남성의류,캐쥬얼웨어 제조",봉제의복 제조업,"기업개요
동사는 의류 제조와 판매를 주요 사업으로 하며 연결대상 종속회사인 나산실업을 통해 시설관리 등의 사업을 부수적으로 함.
패션 부문은 조이너스, 꼼빠니아, 아위, 트루젠, 테이트, 바인드, 모스바니 등의 브랜드를 보유하고 있으며 너스와 바인드, 꼼빠니아가 매출에서 차지하는 비중이 큼.
최근 사업연도말 기준 동사의 자산은 1,196억원(총자산규모 대비 99.7%) 임.
출처 : 에프앤가이드"
하나투어,"일반여행알선,컴퓨터프로그램 개발,보급,통신판매",여행사 및 기타 여행보조 서비스업,"기업개요
동사는 일반여행업(여행알선) 및 컴퓨터 프로그램 개발 및 보급 등의 서비스업을 주요 사업으로 영위할 목적으로 1993년 11월 1일에 설립됨.
전세계 20여만 개 여행상품을 전국 7,000여개의 협력여행사, 온라인포털, 쇼핑몰 등의 다양한 유통채널을 통해 판매하는 종합 여행 홀세일러.
종속회사를 통하여, 특화된 시장을 위한 여행알선 사업을 영위하고 있으며, 해외를 거점으로 한 서비스제공 사업 등을 영위하고 있음.
출처 : 에프앤가이드"
한국콜마홀딩스,"경영컨설팅,무역,과학및기술서비스업,도매",기타 금융업,"기업개요
동사는 다른 회사의 주식을 소유함으로써 다른 회사를 지배하는 것을 주된 목적으로 하는 지주회사임. 유가증권시장 최초 상장일은 2002년 4월 9일이나, 2012년 10월 인적분할로 인해 변경 상장됨.
동사의 주수입원은 자회사인 한국콜마 등으로 부터 받는 상표권 사용수익, 경영관리수수료, 지분법이익, 배당금 및 임대료 등임.
2023년 1분기 기준, 15개의 연결대상 종속회사를 보유하고 있음.
출처 : 에프앤가이드"
한국타이어앤테크놀로지,타이어 제조,고무제품 제조업,"기업개요
동사는 2012년 한국타이어월드와이드(주)(한국앤컴퍼니(주))의 타이어부문이 인적분할되어 설립되었음. 동사의 사업부문은 타이어부문과 기타사업부문으로 구성됨.
타이어부문에서 동사는 국내 시장점유율 1위를 유지하고 있으며, Global Top 10 이내의 위치를 유지하며 세계 타이어 시장을 이끌고 있음.
비타이어 부문은 크게 지배회사 등의 타이어 제조기계를 제조/판매하는 사업과 금형관련 제작, 판매사업 등으로 구성되어 있음.
출처 : 에프앤가이드"
호텔신라,"면세판매,관광숙박,외식사업,예식업",기타 상품 전문 소매업,"기업개요
동사는 TR부문, 호텔&레저부문으로 2개 사업부문을 영위하고 있음.
TR 부문은 국가로부터 관련 사업권을 취득하여, 외국인 방문객 및 내국인 해외출국자를 대상으로 외국의 유명 브랜드 상품 및 토산품을 주요 제품으로 판매하고 있음.
호텔&레저 부문의 호텔 부문은 외국인 관광객 및 내국인을 대상으로 숙박, 식음, 연회 등의 서비스를 제공하고, 레저부문은 레포츠 및 여행사업을 운영하고 있음.
출처 : 에프앤가이드"
CBI,엔진부품,자동차 신품 부품 제조업,"기업개요
동사는 자동차 부품 및 주물제조업 등을 목적으로 1978년 12월 29일에 설립되었음.
자동차 엔진 부품 및 미션 부품을 제조하여 완성차 회사에 납품하는 부품 및 소재 전문 기업으로 현대/기아차, GM BRAZIL, 두산인프라코아, 대동공업, LS엠트론, 미쯔비시 FUSO 등 다수의 거래처 확보 중임.
생산품목의 대부분은 선진국으로부터의 수입 부품을 독자기술로 국산화한 제품으로 타사에서 기술적 접근이 어려움.
출처 : 에프앤가이드"
까스텔바작,골프의류 및 골프잡화,"섬유, 의복, 신발 및 가죽제품 소매업","기업개요
패션 전문 기업으로서, 골프 스포츠를 즐길 때 입을 수 있는 골프 의류 및 다양한 골프용품 등을 제조하여 판매함.
아티스트 감성의 비비드한 컬러와 유럽의 분위기가 담긴 핸드터치 아트워크를 골프웨어 디자인에 도입해 'Art in Golf ' 라는 새로운 가치를 만들어냄.
골프 패션 산업에서의 경험을 기반으로 캐주얼, 애슬레저 및 스포츠 의류 등 적극적인 브랜드 확장 전략을 채택 중임.
출처 : 에프앤가이드"
네오팜,생체기능성(아토피)보습제,기타 화학제품 제조업,"기업개요
동사는 2000년 설립되어 2007년 코스닥에 상장함.
동사의 화장품 주요 브랜드는 민감피부 전문 스킨케어 '아토팜', 피부장벽 전문 더모코스메틱 '리얼베리어', 생활보습 바디 전문 '더마비', 자연주의 컨셉 '티엘스', 메디컬 스킨케어 브랜드 '제로이드'가 있음.
병원, 유아용품점, 매스마켓 등의 유통망에 따라 광고판촉 및 마케팅 전략을 차별화하여 유통망에 차별적으로 접근함.
출처 : 에프앤가이드"
대성파인텍,"자동차부품(시트,도어) 제조",자동차 신품 부품 제조업,"기업개요
2014년 2분기까지 자동차부품용 Fine Blanking 단일 사업부로 구성되어 있었으나, 14년 9월 태양열을 이용한 신규 사업 부문으로 사업을 확장하였음.
Fine Blanking 금형제조에 특화된 기술력과 지적재산권을 보유하고 있어, 부품 제조에 기술적 우위를 점하고 있으며 원가 측면에서도 우위를 점하고 있음.
매출구성은 FINE BLANKING 부문 87.53%, 신재생에너지사업부 12.47ㅍㅍ% 등으로 이루어져 있음.
출처 : 에프앤가이드"
멀티캠퍼스,성인/기업전문 교육서비스,기타 교육기관,"기업개요
2000년 5월 설립된 동사는 외국어 평가 및 교육서비스, 지식플랫폼에 기반한 지식서비스 사업을 영위.
교육사업 부문은 온라인과 집합교육 서비스로 구성되어 있으며, 외국어사업 부문은 외국어평가 서비스와 외국어교육 서비스로 구분.
지식사업 부문은 기업 CEO 및 임원, 공공부문 기관장들을 대상으로 한 SERICEO, 간부를 대상으로 서비스하는 SERIPro, 대형 법인 및 공공기관을 대상으로 한 지식맞춤서비스를 주로 제공.
출처 : 에프앤가이드"
