Company,items,industry,description
문배철강,"철강재중 판재류(후판,박판,무늬강판) 제조,도매",1차 철강 제조업,"기업개요
동사는 1차 철강 산업에 영위하며 스켈프, 강판, 형강, 후판, 코일, 박판 등 1차 형태의 철강재 및 표면처리강재를 생산하고 있음.
1975년 포스코의 정식 판매점 체제를 운영함에 따라 포스코의 지정 판매점으로 선정되어 현재까지 건실하게 성장하고 있음.
철강분, 철강괴, 퍼들바, 파일링, 빌렛, 블름, 슬래브, 대, 판, 궤도, 봉, 선재, 관 및 기타 각종 1차 형태의 철강재 및 표면처리강재를 생산하는 산업활동을 영위.
출처 : 에프앤가이드"
율촌화학,"연포장재,필름,골판지상자,합성수지,플라스틱일반성형제품 제조",플라스틱제품 제조업,"기업개요
1973년 5월 설립하여 식품 및 생활용품 포장재부터 산업 소재에 이르기까지 다양한 포장재를 생산하는 농심 계열사의 종합 포장회사임.
친환경 기업이념을 실천하고자 최첨단 용제회수 설비를 도입 가동하고 있으며, 잉크자동조색장치를 활용함으로써 선명하고 차별화된 인쇄품질의 포장재를 생산하고 있음.
사업 다각화 차원에서 경기도 안산의 연포공장 내에 소재 생산 공장을 추가 증설하여 사업구조를 견고히 하고 있음.
출처 : 에프앤가이드"
이화산업,"염료(반응성염료,분산염료,범용염료,직접염료,산성염료),염료화성품,합성수지,고무 도매,제조",기타 전문 도매업,"기업개요
동사는 1950년 3월 설립되었으며, 식품 첨가물 및 용제류 등 유무기 화학품과 섬유 염색을 위한 염료의 도소매를 주요 사업으로 영위함.
사업부문은 섬유염색을 위한 각종 염료 등을 판매하는 염료사업부문과 식품첨가물, 공업용첨가물, 용제류 등 유무기 화학품을 판매하는 유통사업부문으로 구분됨.
염료업체들도 친환경적이고 기술집약적인 신규 염료를 지속적으로 개발하고 있어 향후 경기회복에 따른 수요증대 가능한 산업임.
출처 : 에프앤가이드"
조일알미늄,"알루미늄판 제조,도매",1차 비철금속 제조업,"기업개요
동사는 1975년 2월 설립되어 1988년 11월 유가증권시장에 상장되었음.
Foil재, Fin재, 2차전지 양극박재, Condenser Case재, 명판, P.P Cap, 건축내ㆍ외장재, 자동차용 소재, 방음벽재, 인쇄판, 보온재, 화장품 Cap, 전자부품, 주방용기 등의 소재로 공급됨.
알미늄 산업은 여타 산업보다 경기변동에 민감하며 경제성장률과 상관 관계가 밀접한 산업임.
출처 : 에프앤가이드"
테이팩스,"OCA, 2차전지용 테이프, 산업용 랩 등",플라스틱제품 제조업,"기업개요
동사는 1994년 점접착 테이프 생산 업체로써 설립되어 2003년에 유니랩을 인수하여 식품포장용 랩 시장에 진출함. 2005년에는 전자소재용 테이프 시장에 진출하여 사업영역을 확대함.
소재사업 확장을 위해 2021년 2차전지용 테이프 신규라인 증설에 이어 2022년에는 생산성 향상 Capa-Up을 완료함.
영업용 랩의 경우 주력 제품으로 2023년 1분기 기준 국내시장 점유율 1위를 차지하고 있음.
출처 : 에프앤가이드"
포스코스틸리온,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매",1차 철강 제조업,"기업개요
동사는 1988년 설립되어 도금강판제품과 컬러강판제품을 생산하여 강건재, 가전, 자동차 시장에 판매하고 있음.
알루미늄도금강판은 자동차용 및 가전용으로, 아연-알루미늄-마그네슘 합금도금강판은 강건재 및 자동차시장에, 아연-알루미늄 합금도금강판제품은 강건재, 가전시장에 판매를 하고 있음.
2014년 미얀마에 미얀마 최초의 컬러강판 생산공장인 Myanmar POSCO C&C를 준공, 2019년 도금공장(미얀마 포스코)을 인수함.
출처 : 에프앤가이드"
풍산,,1차 비철금속 제조업,"기업개요
동사는 주식회사 풍산홀딩스의 제조사업부문을 승계하여 2008년 7월 1일자로 인적분할방식으로 설립됨.
울산 및 부산 등 4개 공장에서 생산 및 판매가 이루어지고 있음. 신동사업 부문에서는 동 및 동합금 소재 제품을 생산하고 있으며, 방산사업 부분에서는 각종 군용 탄약과 탄약 부분품, 정밀 단조품 등을 생산하고 있음.
주요 종속회사인 해외 현지법인을 통하여 미국과 태국 등에 대규모 생산, 판매 라인을 가동하고 있음.
출처 : 에프앤가이드"
한국내화,"내화벽돌,내화몰탈,축로등 제조,판매","내화, 비내화 요업제품 제조업","기업개요
동사는 정형, 부정형, 염기성 및 각종 내화물과 비금속 미분체등을 제조, 생산, 판매 및 시공하는 종합내화물 업체임.
주요 시장은 제철, 제강, 시멘트, 유리, 중공업, 전력 및 화력발전소등이 있으며 연결대상 주요종속회사에 포함된 회사가 영위하는 사업으로는 건설(일광이앤씨(주))이 있음.
설물의 전 생애주기에 걸친 모든 활동까지 포괄하는 광의적인 영역으로 확대되고 있음.
출처 : 에프앤가이드"
한국특강,"철강압연제품(앵글,이형형강,평철,환봉) 제조,판매",1차 철강 제조업,"기업개요
동사는 철 스크랩을 원료로 전기로 제강을 거쳐 각종 철강제품에 사용되는 BILLET 및 그 BILLET을 가열, 압연, 냉각하여 다양한 규격의 봉형강제품을 생산하고 있음.
2020년 하반기부터 투자해온 최신설비의 신규압연공장을 완공하여 2022년 3분기부터 생산을 시작하였음.
매출은 형강 36.73%, BILLET 11.9%, 봉강 50.8%, 기타 0.58%로 이루어져 있음.
출처 : 에프앤가이드"
효성첨단소재,PET타이어코드,화학섬유 제조업,"기업개요
동사는 2018년 6월 1일 효성의 산업자재 부문이 인적분할하여 신설되었으며 동사와 해외종속회사의 사업은 제품 및 제조공정의 특징, 시장 및 판매방법의 특징 등에 따라 산업자재, 섬유 및 기타 부문으로 구분.
산업자재 부문의 타이어보강재는 타이어제조에 필수적으로 사용되며, 대표제품으로 타이어코드와 스틸코드가 있음.
섬유부문의 제품은 고부가가치, 고기능성 섬유소재로써 주로 의류용으로 사용되는 스판덱스, 폴리에스터 원사가 있음.
출처 : 에프앤가이드"
대동스틸,"열연박판, 후판, 무늬강판 외",1차 철강 제조업,"기업개요
1973년 8월 설립된 동사는 토목, 건설, 자동차, 조립금속, 조선 등에 사용되는 열연제품 및 후판을 절단가공하여 생산, 판매하고 있음.
포항공장은 POSCO와 인접한 공업단지 내에 생산공장이 위치하여 Steel Service를 함으로써 물류비용의 최소화로 경쟁력을 확보함.
동사는 현재 POSCO의 8개 열연제품 지정판매점 중 가장 수요가 많은 지역인 서울을 비롯한 중부권, 영남권, 충청권을 주요 사업영역으로 함.
출처 : 에프앤가이드"
동국알앤에스,내화물,기타 비금속 광물제품 제조업,"기업개요
동사는 2004년 동국산업로부터 인적분할 후 설립되어 제강용 내화물과 스틸 제품을 생산하고 있음.
내화물 부문은 정형·부정형 등의 내화물 제품과 세라믹 제품을 생산하여 국내외 철강업체 등에 공급하고 있으며, 주요 매출처는 동국제강 등이 있음.
철강부문은 단관·각관 파이프 등의 제품을 생산하여 국내외 철강업체 등에 공급하고 있으며, 주요 매출처는 대풍농자재마트 등이 있음.
출처 : 에프앤가이드"
세림B&G,기업인수,플라스틱제품 제조업,"기업개요
동사는 식품 포장용 플라스틱 용기를 제조하는 진공성형 사업부문과 친환경 생분해 원료를 활용한 생분해 필름 제조 사업부문을 영위하고 있음.
2014년부터 환경 친화적인 생분해 필름을 개발하고 해외 환경인증 등을 획득함. 생분해 원료는 친환경 수지인 PBAT와 PLA를 합성하여 사용함.
2021년 12월 코스닥 시장 상장 후, 2022년 3월 한국생산기술연구원 뿌리기업 인증 획득 및 2022년 12월 경기도 유망환경기업으로 지정됨.
출처 : 에프앤가이드"
승일,"에어졸캔,에어졸발브,일반관",기타 금속 가공제품 제조업,"기업개요
1961년 설립된 동사는 2001년 코스닥 시장에 상장되었으며 에어졸 및 일반관 제조를 주요사업으로 영위하고 있음.
주요 제품은 휴대용 부탄가스인 연료관, 에어졸관 및 대형 고추장, 쌈장 캔, 페인트, 윤활유캔, 참기름 식음료를 담는 일반관 등임.
에어졸 부문은 관계사인 태양과 더불어 동사가 국내 시장점유율 60% 내외 수준을 유지하며 국내 1위의 위치를 고수하고 있음.
출처 : 에프앤가이드"
에스폴리텍,유무선 통신용 소프트웨어,플라스틱제품 제조업,"기업개요
동사는 1999년 설립되어 엔지니어링 플라스틱과 함께 TFT-LCD 산업의 일부분인 도광판과 확산시트를 광원으로 하는 도광판, 광고용 시트 생산을 주된 사업으로 영위하고 있음. 2002년 코스닥시장에 상장됨.
중국에 세화보력특광전과기공사 및 애사보립특전자공사를 100%의 지분율로 연결대상 종속회사로 두고 있음.
동사와 종속기업은 플라스틱 전문 기업으로 엔지니어링 플라스틱 사업영역에서 PC 및 PMMA 시트를 제조, 판매하고 있음.
출처 : 에프앤가이드"
엔피케이,합성고무 및 플라스틱물질 제조업,합성고무 및 플라스틱 물질 제조업,"기업개요
동사는 1987년 3월 설립되었으며 종속회사와 함께 컴파운드 및 마스터배치를 생산하는 합성수지사업부문과 자동차 내외장재 부품사업부문을 주요사업으로 영위함.
수지사업부문은 국내 및 해외 유화사로부터 원재료를 조달하여 제품을 생산하고 있음.
컴파운드 산업은 전방산업에 기초소재를 제공하는 산업으로 일반적인 석유화학산업의 사이클은 7~8년 정도이며, 경기변동에 민감하고 GDP 성장률과 밀접한 상관관계를 가지고 있음.
출처 : 에프앤가이드"
원익머트리얼즈,"저메인가스,디실란,아산화질소,암모니아 등",기초 화학물질 제조업,"기업개요
동사는 충청북도 청주시에 본사 및 공장을, 세종특별자치시에 공장을 두고 반도체용 특수가스, 일반산업용 가스 및 전구체의 충전, 제조, 정제 및 판매 등을 영위하고 있음.
과거 수입에 의존하던 제품들을 기술개발을 통해 국산화하고 원가절감을 이루어냄. 특수가스를 안정적으로 공급하여 높은 M/S를 확보하고 있음.
동사의 종속회사는 연구 및 해외영업을 목적으로한 미국법인 1개사와 국내법인과 동일한 사업목적의 중국법인 2개사가 있음.
출처 : 에프앤가이드"
원익큐브,"MMA,BAM,PC,PP,목재,실란트,디지털인쇄기",기타 전문 도매업,"기업개요
동사는 다양한 화학제품 및 건자재, 디지털 인쇄기 유통업과 실리콘 제조업을 영위하고 있음.
동사의 사업부문은 케미칼 부문, 건축자재 부문(건자재&실리콘), 폴리머 부문, PnP부문(Printing&Packaging), 신사업부문, 자회사(나노이닉스) 전자소재 부문으로 구성됨.
케미칼부문은 국내외 화학원료제조 업체들로부터 각종 화학제품을 공급 받아 국내 석유화학업체 및 페인트, 잉크, 산업용 점/접착제 시장의 기초원료로 판매함.
출처 : 에프앤가이드"
인바이오,"살균제, 살충제, 제초제 등","비료, 농약 및 살균, 살충제 제조업","기업개요
동사는 석회황 성분의 친환경 및 살균, 살충, 제초제 등의 농약 및 비료외 제조와 판매를 주요 사업으로 하고 있음.
동사는 작물보호제 원료를 해외 글로벌 화학회사에서 수입하여 자사의 제형개발을 통해 제품화하고, 국내 농협 및 농업관련 유통채널에 판매하고 있음.
작물보호제 산업에서 동사는 최근 10년 동안 완벽한 포트폴리오 구성을 위하여 품목 개발에 많은 투자를 하여 총 124품목을 개발 등록하였음.
출처 : 에프앤가이드"
제이스코홀딩스,"연강선재, 경강선재, CHQ외",1차 철강 제조업,"기업개요
동사는 1964년 설립되었으며 건축자재 등 연강선재, BIC이형철근, 보통철선을 제조 판매하는 철강재 제조회사임.
2010년 생산품목의 고급화로 시장을 확대하여 450억 규모의 신규시설투자 공정은 완료된 상태이며, 현재 양산을 진행하고 있음.
주력제품인 선재제품 이외에 국내 철근시장의 새로운 트랜드로 자리잡고 있는 코일형 철근 제품을 추가적으로 생산하고 있으며, 해당 품목은 가공성면에서 우수하여 매출 증가가 기대됨.
출처 : 에프앤가이드"
켐트로닉스,"Touch IC 및 PBA, TG, EMC",기타 화학제품 제조업,"기업개요
동사는 1983년 설립되어 전자 및 화학사업을 영위하고 있음. 동사가 영위하는 사업부문은 전자사업, 화학사업, 태양광사업이 있음.
전자사업은 전자부품 사업부문, 무선충전 사업부문, 자율주행 사업부문으로 구분되며, 화학사업은 케미칼 사업부문, 디스플레이 사업부문으로 구분됨.
2023년 1분기말 현재 자율주행연구소를 통해 국책과제를 포함한 10건의 연구개발활동이 진행되고 있음.
출처 : 에프앤가이드"
티플랙스,"스텐레스봉,판(열간제품) 제조,도매",기타 금속 가공제품 제조업,"기업개요
동사는 1991년 설립된 스테인리스 소재 가공 및 제조기업임.
2021년 포스코 대리점지위를 획득하여 포스코로부터 코일 등을 안정적으로 조달받아 기계, 선박, 플랜트, 반도체 등 전방산업에 필요한 부품소재를 공급하고 있음.
스테인리스 봉강(환봉) 절삭가공업체로 경쟁력을 갖춘 회사는 현재 상장되어 있는 업체는 없으며, 동사와 명진금속, 동아특강 등 소수업체들이 시장을 점유하고 있음.
출처 : 에프앤가이드"
해성산업,시설관리 용역 및 부동산 임대,기타 금융업,"기업개요
1954년 2월 설립된 동사는 건물관리 용역업, 부동산 임대 및 매매업을 주요사업으로 영위함.
1962년 이후 오피스빌딩 임대사업을 수행하면서 축적된 경험과 기술을 바탕으로 사업분야에 우위를 점하고 있으나 현재는 특수관계인의 사업시설관리에 제한하여 사업을 수행 중.
시설관리용역사업은 임대관리와 자산(건물)운용및 관리를 일괄계약하여 관리하는 형태로 선발업체로 에스원, 서브원 등이 있음.
출처 : 에프앤가이드"
